File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
9c84cfba-f8a3-4798-84ea-399217924f8d	f8195d0b-2499-4d6a-a1f0-17b0897726dc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-50-8457	TCGA-50-8457-01A	Primary Tumor
68ce71ea-2817-49bf-b49b-df99f805e013	dbebc784-425a-4946-b5e1-cb43c349c398.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-95-7567	TCGA-95-7567-01A	Primary Tumor
5b0b6d34-d692-4fcd-89b7-45e1ee37c35d	98fcd5aa-3b1a-4980-a65f-c44a8c070101.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-99-AA5R	TCGA-99-AA5R-01A	Primary Tumor
9ba7224a-5440-42fe-a885-8886e9de3259	557b2e70-c648-4da7-90b6-b2d844e9b6ac.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2657	TCGA-44-2657-11A	Solid Tissue Normal
bf3def10-f3e4-4629-8815-e4a9f1bb5e95	99580e31-0d96-415a-9519-91c493709684.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7158	TCGA-78-7158-01A	Primary Tumor
7d0a3639-3132-44bf-9ee7-3eb9cc688e9a	e77ea9a5-0b4f-466a-86b3-378d756dea57.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5933	TCGA-50-5933-01A	Primary Tumor
ed353ae9-bf3e-4a4a-bbd3-33a1b8de2dc0	cda1df9a-9db8-47af-8ab1-4c558e9108af.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-62-A46R	TCGA-62-A46R-01A	Primary Tumor
14e816f4-a8b3-4a1c-ab1b-693b338dc279	8f2c0849-7cd4-4da2-9feb-e3a942b892c4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-35-5375	TCGA-35-5375-01A	Primary Tumor
c5f764bd-a9d4-4188-a4dc-a5e6ca1183f8	c57c5f57-5426-4662-832d-6f342ebeff04.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4677	TCGA-73-4677-01A	Primary Tumor
d83eea8d-7f7b-4b45-9e6b-b4000e73ef3d	18860abf-6fac-490b-8bf2-b906ac1422a4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AAQV	TCGA-49-AAQV-01A	Primary Tumor
80bb888e-1ce2-43b9-90a0-12c2438af82f	1d568b7c-6e90-4599-a84b-8ebc9fe2d67b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-55-8615	TCGA-55-8615-01A	Primary Tumor
594425b8-c22c-447c-884d-084b3e806641	1dc8075b-ed0c-471f-8947-967d23ff686b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2662	TCGA-44-2662-01A	Primary Tumor
36c9894a-2068-4b67-a81f-cfe42e7a938e	be066ad3-e17c-4adc-9f4b-4d5c33d4dfad.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-93-7347	TCGA-93-7347-01A	Primary Tumor
88e053e7-9f23-4fd1-8a6e-c1a13baafdc2	a2e1b373-9085-4f03-8238-c428d229624f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6144	TCGA-44-6144-11A	Solid Tissue Normal
4dd7de9c-c311-49a3-b277-d04a86c3216d	e541ddf3-fe79-4712-9e6e-f42c1cda6444.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-55-7994	TCGA-55-7994-01A	Primary Tumor
d433d23f-b5ef-484a-a45b-198b747963c4	708a03d3-8774-4c63-a04e-c4d3d85fd4ec.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-4630	TCGA-38-4630-01A	Primary Tumor
e2da4ef8-9787-484a-8fb9-234ab40cfda4	65bd36a3-b961-49ef-a73c-7f347a918393.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-8174	TCGA-97-8174-01A	Primary Tumor
bf77a97a-fb11-492d-b7d6-119f16b6b6c0	adf180fd-e40c-433a-af02-9c2cfe8174bd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6979	TCGA-55-6979-11A	Solid Tissue Normal
796375c4-1f10-4017-91ce-6a4b77ef46fa	fc435124-0749-4c74-ba94-d59a30953ed2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4501	TCGA-49-4501-01A	Primary Tumor
ec46ec47-8fce-49d2-b7c0-79754cc4f1a5	67479331-d0ea-422c-89bb-ee819e9dba2a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-05-4250	TCGA-05-4250-01A	Primary Tumor
3b4546b8-0423-4d32-8854-365f7ae4f2f9	3f52a1bb-997b-4ee0-b61b-8060e7d8666d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-7953	TCGA-86-7953-01A	Primary Tumor
2985c48b-f098-4594-aa7d-b8cca82c774d	964adbaf-ff01-4e9b-806c-6a78123e2b95.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-44-A47F	TCGA-44-A47F-01A	Primary Tumor
7f16f13a-4300-4e7e-8b1a-bed95b93611f	adf180fd-e40c-433a-af02-9c2cfe8174bd.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6979	TCGA-55-6979-11A	Solid Tissue Normal
bf2ec535-f330-4cb2-b2ba-cb79f288da84	2be20d97-9773-49a3-adac-e158839cd8de.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-49-4488	TCGA-49-4488-01A	Primary Tumor
4004a99c-427b-4338-8190-8156de5d11a8	b1f9bae8-7483-41ba-aab7-7a051850df23.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4675	TCGA-73-4675-01A	Primary Tumor
e153b8b0-642f-47fb-9e24-52690e85273a	cfccab4c-4b17-4012-a19b-5141f7a5b68f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-7763	TCGA-69-7763-01A	Primary Tumor
d5a92f59-e156-431a-9375-7f142196fe09	fd917385-0e99-45cc-91a2-f6bd48c8019d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5072	TCGA-50-5072-01A	Primary Tumor
71bcda56-3493-4f3a-90eb-e46014a3f245	feb99183-103f-4ca1-b61a-b88227826952.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7159	TCGA-78-7159-01A	Primary Tumor
4b2b8d75-913d-4467-a5f4-9ce41d363913	4984202f-29c6-4d54-9db5-c5965cf60ba1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-A46S	TCGA-62-A46S-01A	Primary Tumor
bef40640-912e-4953-baef-7943ba92ed0e	631fc20d-00c1-4b13-8520-f25f0388e985.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7910	TCGA-55-7910-01A	Primary Tumor
93e41d50-f3f9-4db3-9ba5-d15dc437cf30	cff49249-3902-4863-98b0-89637c627019.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-55-8505	TCGA-55-8505-01A	Primary Tumor
f54fa879-2f99-4a29-a053-46beb41c1a12	6dfbacc4-bc16-4ee7-9a42-67621638b8f0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-49-4514	TCGA-49-4514-01A	Primary Tumor
46ea8adf-e1bd-4e3b-8cea-307ca36073d0	6e98ba8f-e00d-470c-832f-adc3dc6956a6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4415	TCGA-05-4415-01A	Primary Tumor
660ef3f9-2826-453b-814c-4371319fae2f	121c4753-434c-4b81-9cd2-4669dec366ac.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-55-7281	TCGA-55-7281-01A	Primary Tumor
f876894e-36f9-4ff9-ac34-59fc5de8fdeb	98b20d7c-8d7e-4d6f-bdf1-67fc8d05a26c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-7973	TCGA-69-7973-01A	Primary Tumor
95647bf4-58d5-47b9-9b52-156a677fea4a	fbc1a18a-399b-4ecd-a6d0-1770773f9c14.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8089	TCGA-55-8089-01A	Primary Tumor
26789ba4-7d44-4f7b-9749-db37320ff1ff	b13f356a-71cb-41d0-a53d-51553db8987f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6775	TCGA-44-6775-01C	Primary Tumor
819b29ba-97fc-460d-b63e-0f77f0ccaad1	f7ef1918-8289-47e1-910a-a36457c44767.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-55-6982	TCGA-55-6982-01A	Primary Tumor
b2912ef9-7f5d-4d0e-910a-7b8a4cb63303	e5ea329f-8042-479c-b8ff-fb752b6b44e0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-A59K	TCGA-69-A59K-01A	Primary Tumor
d9f4bb25-e8f9-43a2-8dbe-ad700047e46f	e5e4d2e9-977f-4bc5-9805-e51e0fa6170e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-NJ-A4YF	TCGA-NJ-A4YF-01A	Primary Tumor
ccee68df-5113-424d-9d72-b284d20bbc56	6ac1dbcf-93f8-4057-9220-201efde2e705.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-L9-A743	TCGA-L9-A743-01A	Primary Tumor
e7ca43ef-e013-4f02-94ae-aa374615545c	5655ec51-8f1b-4232-a628-54ec0e311e7e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-49-AARN	TCGA-49-AARN-01A	Primary Tumor
fc89fed4-129d-4a09-ab35-bb5600a13861	bdd19fdc-232a-4d2a-9574-91eaf87d9abf.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8204	TCGA-55-8204-01A	Primary Tumor
6f448418-fdf3-47f8-b88d-b1ece36d8a2c	12b16f45-0e5e-4c24-85b5-fd05a6482fa2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6978	TCGA-55-6978-01A	Primary Tumor
e5c8ff58-843d-4d25-a42d-baf6ff06ddd0	68ff8d8f-b876-499c-b125-cb852381ab4e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-71-8520	TCGA-71-8520-01A	Primary Tumor
ccd5e403-6417-4ed2-8563-bc76c02e68fc	bb7b5b83-056e-4c44-90fd-e50ed3b64e16.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-50-7109	TCGA-50-7109-11A	Solid Tissue Normal
bdd7889d-89fe-4a18-ae5d-16aa0a74a2fb	1d859458-f851-46ff-8e82-912f40b2f938.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-55-1594	TCGA-55-1594-01A	Primary Tumor
db9f7bdb-c8f4-42ef-bf12-8cf510724bad	f234ef37-3cd2-4bff-8bc0-a6ba58aff7a7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-35-4122	TCGA-35-4122-01A	Primary Tumor
88ae12e8-bd92-4c17-9a3b-3be6671db05f	ec483366-3d85-46ab-9b4f-5833f934f30d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-73-4658	TCGA-73-4658-01A	Primary Tumor
acf73b54-53c7-43fe-8e1d-1dfd11061b07	8f2c0849-7cd4-4da2-9feb-e3a942b892c4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-35-5375	TCGA-35-5375-01A	Primary Tumor
951e93aa-915b-4680-a0f8-10623659928c	e5e4d2e9-977f-4bc5-9805-e51e0fa6170e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-NJ-A4YF	TCGA-NJ-A4YF-01A	Primary Tumor
e0d1d4ad-3600-4f87-a94d-0c39b51e426b	04c8f4a3-77c8-4085-ae46-ae66ab486c08.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7153	TCGA-78-7153-01A	Primary Tumor
59eddb0a-a7ff-4bfe-b62a-331438574630	d5fd50e4-2068-4cfc-9b04-3976f9fd7940.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7539	TCGA-78-7539-01A	Primary Tumor
9d8b773d-3282-4fcb-ac6b-dc4818f046b2	736f7d76-a7af-4d67-be9c-d7f94d568474.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-50-5072	TCGA-50-5072-01A	Primary Tumor
1516b16d-cd89-410c-9cfd-db33b2c14ab3	959e98c8-c279-4178-acc2-0bb0c42ed5c2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-5715	TCGA-05-5715-01A	Primary Tumor
4a2c3060-e88e-4d73-beeb-4743ca017aa1	74a84a90-2f65-4099-b832-f37b15ee1f8e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-86-8076	TCGA-86-8076-01A	Primary Tumor
788a0a7a-5f69-46a8-9a2d-be457e6766ee	a4ec3a9d-1550-4c9d-8c79-3ae4121ed47f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-78-7633	TCGA-78-7633-01A	Primary Tumor
c3f00375-73d2-4615-b7fc-b7f788f7946e	b4b26844-1674-471f-8ff2-1391ea533685.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-86-7711	TCGA-86-7711-01A	Primary Tumor
bd0c7021-ac51-4814-9662-e3da0647c062	bd59f726-940d-4190-8d65-9e07f2788226.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-55-8091	TCGA-55-8091-01A	Primary Tumor
76845a45-b25a-4d3b-aa8a-48575bda68cb	74a288d5-7bb7-414b-b422-f9a4548a8433.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2657	TCGA-44-2657-01A	Primary Tumor
b6b11f6d-a9b4-4d62-b922-f23e29ee1e31	8c64308a-d5ee-462e-962a-9cb83acd43d6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-95-A4VK	TCGA-95-A4VK-01A	Primary Tumor
7353ad52-e10c-4712-a2b7-43d01ca1821c	2c9d9875-4237-410c-afc2-15d06a034d20.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5055	TCGA-50-5055-01A	Primary Tumor
7992526b-9111-43ae-9da1-f650cd58a694	8055772d-4175-4ce8-a804-cd9da12c3f0f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-67-6217	TCGA-67-6217-01A	Primary Tumor
4f560c54-6b97-463d-a74a-ab5f257e6ac1	19f441a5-6db0-4ea3-8241-728b5e3fb86a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-8254	TCGA-69-8254-01A	Primary Tumor
13cc9127-bcd8-4a7c-a16a-1febc66f26fe	c962af41-67e1-4e18-9d59-cee591ef98f9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6595	TCGA-50-6595-11A	Solid Tissue Normal
fba227a7-80ab-4570-aa31-420e2835e467	bdc9dadb-a543-4965-b85f-8b20b14d4efe.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-J2-A4AE	TCGA-J2-A4AE-01A	Primary Tumor
73b48f56-3131-407d-b8d4-72aea4d60b40	26f78840-eb78-436e-aa49-0ffce733f70c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-7667	TCGA-44-7667-01A	Primary Tumor
228836d1-518a-464c-8475-e3df86194d15	b9e1ccfb-5124-4f8a-8f6e-8ecfeaa54e9e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7150	TCGA-78-7150-01A	Primary Tumor
d175ac90-472d-41cf-bf17-f8516b43e4c3	582e5a89-052e-4439-9d1e-a9d3fa0d82a7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TI	TCGA-MP-A4TI-01A	Primary Tumor
496d1828-9028-45f1-8e60-0ff5a741da46	3d936a71-67c1-4173-82a4-12a667bcf3e9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6979	TCGA-55-6979-01A	Primary Tumor
d1c4bee4-14d0-4c0b-bf1f-a52e88ca418b	36cd6a8c-1c63-44d3-9276-ba9fe9c155ea.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7284	TCGA-55-7284-01B	Primary Tumor
af11e66e-543c-4706-a1b2-50074ddd840b	8aa24565-3c27-4ed0-be70-6e571a609827.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-J2-8194	TCGA-J2-8194-01A	Primary Tumor
00f5e705-ae00-440e-8e18-9c15726d48c6	0cd5fbf1-9e0f-4017-9e26-93ff0828c169.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2656	TCGA-44-2656-01A	Primary Tumor
f131662a-c565-476f-8c28-0af2d6dfecad	d4f91d13-61c5-4ce8-9e94-6e7c0e5bbbbc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-97-A4M3	TCGA-97-A4M3-01A	Primary Tumor
e83b0ecb-7a98-4760-bf2d-08bd301f88d6	2391658d-7cf2-4a09-8dd5-19ea7a37dadf.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6849	TCGA-91-6849-11A	Solid Tissue Normal
f15fbbf3-c67e-4e93-8ca9-c26a77a2e3fe	dd5e64ab-9ed8-4259-9d68-598853fa41f4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6778	TCGA-44-6778-01A	Primary Tumor
4794f7ed-c8b2-4225-8895-9c708ff9ff7c	206537cc-dc94-4722-b6d2-1e5fd6588078.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6712	TCGA-55-6712-01A	Primary Tumor
1cb37883-d1f7-4b3e-94bb-9970325dec95	042b37c5-7ba2-4731-8b16-5510cce257b4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-35-4123	TCGA-35-4123-01A	Primary Tumor
418aed95-d68d-446d-96dc-4507f3019476	97cabc84-779b-4a98-9518-93ba4523db4a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2668	TCGA-44-2668-01A	Primary Tumor
c2c74669-0e3a-40c9-a136-f55838428132	ed82f112-4b2e-416b-89f3-9c408f0f022a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-1592	TCGA-55-1592-01A	Primary Tumor
8e3aa054-4ded-47d1-b7a1-29e3288783cb	f719f3da-96b2-4724-a6b9-ba19d17b8b29.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-91-8497	TCGA-91-8497-01A	Primary Tumor
e22a649f-96d1-4f59-b0c8-1cd342cfee22	0d6ef3a0-0ac4-4898-a438-34bbbfde6341.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6776	TCGA-44-6776-01A	Primary Tumor
4c260e06-7092-440b-945d-16880750b099	2b700f8b-a316-431b-be6f-acc169fb8245.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-78-7167	TCGA-78-7167-01A	Primary Tumor
57446f7b-b57d-42e3-85e6-7ac65f3e434a	a6801749-f1cc-4824-8be9-c86df987b768.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7815	TCGA-55-7815-01A	Primary Tumor
fafecc4f-f489-4190-964a-5d5ef4b710a9	bc2e1793-01a9-49fa-a2be-bee654a53116.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-38-6178	TCGA-38-6178-01A	Primary Tumor
a98cf589-a5b8-4e9f-8fdf-9f93eeb7d260	d8c630f2-62ba-4bad-beb6-c4f777d57dad.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-75-6203	TCGA-75-6203-01A	Primary Tumor
82a7b49d-8df5-49dc-a573-074ab9238370	b08b8095-f54b-4649-ae13-cfdac7c7c5f2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2656	TCGA-44-2656-01A	Primary Tumor
8af5b75a-60f9-49af-ace7-4c852ce59851	29b681e1-b036-4b63-9113-59bb58618c8a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5049	TCGA-50-5049-01A	Primary Tumor
d909e31e-1da7-4ded-8118-52f243628304	f9146965-388d-4917-8752-e9d39649c050.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-97-A4M6	TCGA-97-A4M6-01A	Primary Tumor
c01076c2-bc59-4bc2-8188-4a727cf9ecc0	37d2dab8-c309-4b69-91c3-cef436481af7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-L9-A7SV	TCGA-L9-A7SV-01A	Primary Tumor
cc4dad28-ea6c-4480-a2c7-481ef5dc8f08	1d5c03c6-a0a3-4255-b54c-d9bfac305a7f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2656	TCGA-44-2656-01B	Primary Tumor
c1d3cd9f-f856-49ef-9db0-39e619095e95	2d0ce6d3-9a09-46ba-9c91-bd4f3764e490.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4676	TCGA-73-4676-01A	Primary Tumor
290078f0-6762-4529-9c7d-47602bff55c5	455f9de1-14cb-4b85-9366-000595d65ea9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-55-8094	TCGA-55-8094-01A	Primary Tumor
a0043db6-58b8-474c-b1cc-015a1eb7d7ed	e879390d-b662-4121-8137-e35bf208edac.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6836	TCGA-91-6836-01A	Primary Tumor
02145fba-e5e7-41c3-a671-1e371aac8498	c8fb3217-2cc9-47c0-84b6-b666c07624e6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4510	TCGA-49-4510-01A	Primary Tumor
0e51d887-100b-4a8b-bc32-34bb48cf9ae8	d4a55f22-e655-4c8a-bb7f-a1a35eb5e43f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4666	TCGA-73-4666-01A	Primary Tumor
861e4510-1f82-4efd-974a-2ec9e7f7af73	457eb90d-9827-4986-bcc1-053d0a4d43b1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-50-5935	TCGA-50-5935-01A	Primary Tumor
b4c41702-4d85-47f7-b0af-d8704c863719	57b11e5d-265e-4f18-bfca-6f3eae207551.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8673	TCGA-86-8673-01A	Primary Tumor
948a85b9-d3cb-4a3a-960a-da02b876c586	113343f0-5772-4c16-ab6d-3a33d01a24bf.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-78-7536	TCGA-78-7536-01A	Primary Tumor
ca81360b-e708-4e20-b5de-660002b57f17	cdb40040-4357-4d85-ae62-91c38d4806d1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A5C7	TCGA-MP-A5C7-01A	Primary Tumor
fe767131-0b4e-4304-8cc8-6b9430416519	065e9b25-d6d0-41c5-b010-e25cfbf0bc9f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-8395	TCGA-62-8395-01A	Primary Tumor
519ebfc9-c708-4d41-bc91-6e755d6d24db	582e5a89-052e-4439-9d1e-a9d3fa0d82a7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TI	TCGA-MP-A4TI-01A	Primary Tumor
e747073a-0de7-4e3a-96d7-d8eca703fc7a	e4a8f529-1820-4d7e-b700-0466410efc91.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-78-7166	TCGA-78-7166-01A	Primary Tumor
47043dc2-b3a6-46cd-a4a8-9360951d60c9	37616fc4-9761-47f8-a819-9a9ed6564b21.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7994	TCGA-55-7994-01A	Primary Tumor
3016ea90-7bcb-40e7-b0a8-33ee114565dc	1742f583-99dd-46ba-9df2-b47d9cb1c3f9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-95-7039	TCGA-95-7039-01A	Primary Tumor
